사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200120,4호선,쌍문,35724,32369,20200123
20200120,4호선,창동,32275,34253,20200123
20200120,4호선,노원,23826,26732,20200123
20200120,4호선,상계,22860,20347,20200123
20200120,4호선,당고개,14097,12961,20200123
20200120,3호선,오금,7715,6749,20200123
20200120,3호선,경찰병원,9762,9767,20200123
20200120,3호선,가락시장,12229,11898,20200123
20200120,3호선,수서,20134,20743,20200123
20200120,3호선,일원,12021,11965,20200123
20200120,3호선,대청,11790,10757,20200123
20200120,3호선,학여울,2164,2206,20200123
20200120,3호선,대치,14690,14316,20200123
20200120,3호선,도곡,6742,6847,20200123
20200120,3호선,매봉,14225,13656,20200123
20200120,3호선,양재(서초구청),47763,52309,20200123
20200120,3호선,남부터미널(예술의전당),36377,37260,20200123
20200120,3호선,교대(법원.검찰청),18023,11678,20200123
20200120,3호선,고속터미널,55697,54306,20200123
20200120,3호선,잠원,7405,7145,20200123
20200120,3호선,신사,37567,40006,20200123
20200120,3호선,압구정,39987,43316,20200123
20200120,3호선,옥수,10672,11035,20200123
20200120,3호선,금호,9652,9070,20200123
20200120,3호선,약수,15747,15240,20200123
20200120,3호선,동대입구,9902,10763,20200123
20200120,3호선,충무로,3,0,20200123
20200120,3호선,을지로3가,13449,14030,20200123
20200120,3호선,종로3가,13071,15507,20200123
20200120,3호선,안국,26372,27326,20200123
20200120,3호선,경복궁(정부서울청사),24136,24660,20200123
20200120,3호선,독립문,7995,8214,20200123
20200120,3호선,무악재,4624,4617,20200123
20200120,3호선,홍제,20523,19480,20200123
20200120,3호선,녹번,16112,14203,20200123
20200120,3호선,불광,19161,20829,20200123
20200120,3호선,연신내,45052,42852,20200123
20200120,3호선,구파발,25054,22853,20200123
20200120,3호선,지축,2378,2450,20200123
20200120,2호선,용두(동대문구청),3037,3155,20200123
20200120,2호선,신정네거리,11198,11420,20200123
20200120,2호선,양천구청,8328,8763,20200123
20200120,2호선,도림천,1413,1533,20200123
20200120,2호선,신설동,4305,4172,20200123
20200120,2호선,신답,1849,2087,20200123
20200120,2호선,용답,3013,2877,20200123
20200120,2호선,충정로(경기대입구),12620,13366,20200123
20200120,2호선,아현,11561,11262,20200123
20200120,2호선,이대,17267,18051,20200123
20200120,2호선,신촌,47110,48848,20200123
20200120,2호선,홍대입구,76767,79573,20200123
20200120,2호선,합정,35379,36874,20200123
20200120,2호선,당산,22483,26175,20200123
20200120,2호선,영등포구청,27537,27746,20200123
20200120,2호선,문래,24910,25151,20200123
20200120,2호선,신도림,61601,60033,20200123
20200120,2호선,대림(구로구청),31054,31607,20200123
20200120,경부선,신길,10845,8976,20200123
20200120,2호선,구로디지털단지,73952,74196,20200123
20200120,2호선,신대방,31207,29968,20200123
20200120,2호선,신림,75441,73030,20200123
20200120,2호선,봉천,28700,26583,20200123
20200120,2호선,서울대입구(관악구청),57765,55731,20200123
20200120,2호선,낙성대,32466,32106,20200123
20200120,2호선,사당,44874,49981,20200123
20200120,2호선,방배,22694,23094,20200123
20200120,2호선,서초,26064,25540,20200123
20200120,2호선,교대(법원.검찰청),43875,50225,20200123
20200120,2호선,강남,119614,120537,20200123
20200120,2호선,역삼,63278,70535,20200123
20200120,2호선,선릉,69857,62642,20200123
20200120,2호선,삼성(무역센터),65121,66795,20200123
20200120,2호선,종합운동장,8814,10387,20200123
20200120,2호선,잠실새내,26770,26596,20200123
20200120,2호선,잠실(송파구청),89741,87890,20200123
20200120,2호선,잠실나루,19129,18663,20200123
20200120,2호선,강변(동서울터미널),44109,43098,20200123
20200120,2호선,구의(광진구청),27855,27094,20200123
20200120,2호선,건대입구,42967,46512,20200123
20200120,2호선,성수,37237,40175,20200123
20200120,2호선,뚝섬,22391,23981,20200123
20200120,2호선,한양대,8924,9912,20200123
20200120,2호선,왕십리(성동구청),19802,16285,20200123
20200120,2호선,상왕십리,16414,15802,20200123
20200120,2호선,신당,16409,16764,20200123
20200120,2호선,동대문역사문화공원,16522,18834,20200123
20200120,2호선,을지로4가,16382,16435,20200123
20200120,2호선,을지로3가,27267,27381,20200123
20200120,2호선,을지로입구,58287,59201,20200123
20200120,2호선,시청,31270,30445,20200123
20200120,1호선,동묘앞,9643,10003,20200123
20200120,1호선,청량리(서울시립대입구),28511,28718,20200123
20200120,1호선,제기동,26028,27528,20200123
20200120,1호선,신설동,17551,17009,20200123
20200120,1호선,동대문,14205,14998,20200123
20200120,1호선,종로3가,37088,35184,20200123
20200120,1호선,서울역,59190,57147,20200123
20200120,1호선,종로5가,29781,29723,20200123
20200120,1호선,시청,29222,29948,20200123
20200120,1호선,종각,50459,48925,20200123
20200120,우이신설선,신설동,2336,2341,20200123
20200121,경강선,여주,1977,1995,20200124
20200121,1호선,서울역,58638,57038,20200124
20200121,1호선,시청,30292,30877,20200124
20200121,1호선,종각,50284,48660,20200124
20200121,1호선,종로3가,37018,34317,20200124
20200121,1호선,종로5가,29819,29677,20200124
20200121,1호선,동대문,14093,15018,20200124
20200121,1호선,신설동,17589,17137,20200124
20200121,1호선,제기동,25466,26993,20200124
20200121,1호선,청량리(서울시립대입구),28602,29145,20200124
20200121,1호선,동묘앞,9487,10018,20200124
20200121,2호선,시청,32441,31411,20200124
20200121,2호선,을지로입구,58392,59019,20200124
20200121,2호선,을지로3가,27153,27105,20200124
20200121,2호선,을지로4가,16110,16273,20200124
20200121,2호선,동대문역사문화공원,16753,18819,20200124
20200121,2호선,신당,16654,17264,20200124
20200121,2호선,상왕십리,16239,15629,20200124
20200121,2호선,왕십리(성동구청),20015,16410,20200124
20200121,2호선,한양대,8674,9422,20200124
20200121,2호선,뚝섬,23122,24723,20200124
20200121,2호선,성수,37721,40732,20200124
20200121,2호선,건대입구,43529,47273,20200124
20200121,2호선,구의(광진구청),28055,27210,20200124
20200121,2호선,강변(동서울터미널),43309,41974,20200124
20200121,2호선,잠실나루,19180,18665,20200124
20200121,2호선,잠실(송파구청),90862,88162,20200124
20200121,2호선,잠실새내,26836,27189,20200124
20200121,2호선,종합운동장,10098,10681,20200124
20200121,2호선,삼성(무역센터),66754,68624,20200124
20200121,2호선,선릉,70070,62176,20200124
20200121,2호선,역삼,62720,69797,20200124
20200121,2호선,강남,121647,122832,20200124
20200121,2호선,교대(법원.검찰청),45025,50845,20200124
20200121,2호선,서초,26902,26798,20200124
20200121,2호선,방배,22865,23424,20200124
20200121,2호선,사당,46180,50870,20200124
20200121,2호선,낙성대,32766,31809,20200124
20200121,2호선,서울대입구(관악구청),57522,55469,20200124
20200121,2호선,봉천,28444,26347,20200124
20200121,2호선,신림,75247,73039,20200124
20200121,2호선,신대방,31548,30074,20200124
20200121,2호선,구로디지털단지,74974,75143,20200124
20200121,2호선,대림(구로구청),31158,31841,20200124
20200121,2호선,신도림,61771,61071,20200124
20200121,2호선,문래,25389,25337,20200124
20200121,2호선,영등포구청,27385,27712,20200124
20200121,2호선,당산,23165,26743,20200124
20200121,2호선,합정,36137,37883,20200124
20200121,2호선,홍대입구,76578,80179,20200124
20200121,2호선,신촌,47163,48201,20200124
20200121,2호선,이대,17024,17733,20200124
20200121,2호선,아현,11578,11277,20200124
20200121,2호선,충정로(경기대입구),12716,13379,20200124
20200121,2호선,용답,2966,2853,20200124
20200121,2호선,신답,1821,2115,20200124
20200121,2호선,신설동,3940,4036,20200124
20200121,2호선,도림천,1399,1531,20200124
20200121,2호선,양천구청,8298,8777,20200124
20200121,2호선,신정네거리,10964,11596,20200124
20200121,2호선,용두(동대문구청),3044,3200,20200124
20200121,3호선,지축,2395,2393,20200124
20200121,3호선,구파발,25272,23095,20200124
20200121,3호선,연신내,45627,43517,20200124
20200121,3호선,불광,20057,21820,20200124
20200121,3호선,녹번,16152,15145,20200124
20200121,3호선,홍제,20521,19640,20200124
20200121,3호선,무악재,4603,4596,20200124
20200121,3호선,독립문,8610,8726,20200124
20200121,3호선,경복궁(정부서울청사),23512,23205,20200124
20200121,3호선,안국,26795,27820,20200124
20200121,3호선,종로3가,13284,15540,20200124
20200121,3호선,을지로3가,13390,13898,20200124
20200121,3호선,충무로,2,0,20200124
20200121,3호선,동대입구,11198,11620,20200124
20200121,3호선,약수,15795,15488,20200124
20200121,3호선,금호,9829,8971,20200124
20200121,3호선,옥수,10825,11116,20200124
20200121,3호선,압구정,40551,43660,20200124
20200121,3호선,신사,38189,40733,20200124
20200121,3호선,잠원,7424,7097,20200124
20200121,3호선,고속터미널,55817,57254,20200124
20200121,3호선,교대(법원.검찰청),18789,11685,20200124
20200121,3호선,남부터미널(예술의전당),37479,38891,20200124
20200121,3호선,양재(서초구청),48800,52381,20200124
20200121,3호선,매봉,14364,13782,20200124
20200121,3호선,도곡,6767,6777,20200124
20200121,3호선,대치,15111,14682,20200124
20200121,3호선,학여울,2148,2120,20200124
20200121,3호선,대청,11918,10903,20200124
20200121,3호선,일원,12360,12113,20200124
20200121,3호선,수서,20129,20299,20200124
20200121,3호선,가락시장,12308,12375,20200124
20200121,3호선,경찰병원,9346,9319,20200124
20200121,3호선,오금,7735,6801,20200124
20200121,4호선,당고개,14178,13045,20200124
20200121,4호선,상계,22640,20335,20200124
20200121,4호선,노원,23738,26817,20200124
20200121,4호선,창동,32032,34370,20200124
20200121,4호선,쌍문,35745,32351,20200124
20200121,4호선,수유(강북구청),40714,40484,20200124
20200121,4호선,미아(서울사이버대학),17821,16962,20200124
20200121,4호선,미아사거리,33227,32318,20200124
20200121,4호선,길음,24740,23319,20200124
20200121,4호선,성신여대입구(돈암),24802,23640,20200124
20200121,4호선,한성대입구(삼선교),15767,15174,20200124
20200121,4호선,혜화,41835,42089,20200124
20200121,4호선,동대문,25484,25994,20200124
20200121,4호선,동대문역사문화공원,21865,19545,20200124
20200121,4호선,충무로,34027,34946,20200124
20200121,4호선,명동,34040,35953,20200124
20200121,4호선,회현(남대문시장),31547,33702,20200124
20200121,4호선,서울역,15923,25945,20200124
20200121,4호선,숙대입구(갈월),15877,15694,20200124
20200121,4호선,삼각지,5771,6468,20200124
20200121,4호선,신용산,19007,20096,20200124
20200121,4호선,이촌(국립중앙박물관),9744,10726,20200124
20200121,4호선,동작(현충원),2587,2648,20200124
20200121,4호선,총신대입구(이수),24039,26322,20200124
20200121,4호선,사당,31195,26371,20200124
20200121,4호선,남태령,1498,1213,20200124
20200121,경부선,서울역,6628,1730,20200124
20200121,경부선,남영,11458,11934,20200124
20200121,경부선,용산,38918,41868,20200124
20200121,경부선,노량진,11771,11371,20200124
20200121,경부선,대방,16024,16289,20200124
20200121,경부선,영등포,48023,50125,20200124
20200121,경부선,신도림,4291,4315,20200124
20200121,경부선,신길,10546,8886,20200124
20200121,경부선,구로,20950,21494,20200124
20200121,경부선,가산디지털단지,21147,24365,20200124
20200121,경부선,금천구청,13389,12911,20200124
20200121,경부선,석수,11999,10300,20200124
20200121,경부선,관악,8707,7992,20200124
20200121,경부선,안양,25665,26137,20200124
20200121,경부선,명학,10216,9812,20200124
20200121,경부선,금정,29632,30378,20200124
20200121,경부선,군포,8295,8025,20200124
20200121,경부선,의왕,10099,9813,20200124
20200121,경부선,성균관대,16134,15679,20200124
20200121,경부선,화서,8582,8304,20200124
20200121,경부선,수원,40054,43167,20200124
20200121,경부선,독산,19208,20207,20200124
20200121,경부선,세류,3734,3422,20200124
20200121,경부선,병점,15535,15440,20200124
20200121,경부선,세마,2862,2533,20200124
20200121,경부선,오산대,3026,2634,20200124
20200121,경부선,오산,9861,9730,20200124
20200121,경부선,진위,1574,1339,20200124
20200121,경부선,송탄,4224,3919,20200124
20200121,경부선,서정리,5360,5375,20200124
20200121,경부선,지제,2428,2231,20200124
20200121,경부선,평택,12175,11759,20200124
20200121,경부선,성환,3448,3380,20200124
20200121,경부선,직산,859,809,20200124
20200121,경부선,두정,4926,4787,20200124
20200121,경부선,천안,5475,5650,20200124
20200121,경부선,당정,7660,7139,20200124
20200121,경부선,서동탄,1869,1479,20200124
20200121,경부선,광명,3254,2510,20200124
20200121,경인선,개봉,24949,25287,20200124
20200121,경인선,오류동,14055,13036,20200124
20200121,경인선,역곡,32177,31805,20200124
20200121,경인선,부천,40782,40994,20200124
20200121,경인선,송내,33809,33367,20200124
20200121,경인선,부평,36922,39479,20200124
20200121,경인선,백운,9316,8882,20200124
20200121,경인선,동암,18539,18668,20200124
20200121,경인선,주안,23010,20696,20200124
20200121,경인선,제물포,11646,11147,20200124
20200121,경인선,동인천,16568,15793,20200124
20200121,경인선,인천,3579,2824,20200124
20200121,경인선,구일,7240,7191,20200124
20200121,경인선,소사,11014,10672,20200124
20200121,경인선,부개,10124,9519,20200124
20200121,경인선,간석,7032,6743,20200124
20200121,경인선,도원,3700,3782,20200124
20200121,경인선,온수(성공회대입구),7583,7377,20200124
20200121,경인선,중동,11357,10626,20200124
20200121,경인선,도화,4450,3952,20200124
20200121,경원선,이촌(국립중앙박물관),4586,3557,20200124
20200121,경원선,서빙고,2125,2045,20200124
20200121,경원선,한남,5193,4860,20200124
20200121,경원선,옥수,52,36,20200124
20200121,경원선,응봉,2026,1669,20200124
20200121,경원선,왕십리(성동구청),16284,18270,20200124
